L1D_LOAD_access,L1D_LOAD_avg_miss_penalty,L1D_LOAD_hit,L1D_LOAD_hit_pct,L1D_LOAD_miss,L1D_LOAD_miss_pct,L1D_RFO_access,L1D_RFO_avg_miss_penalty,L1D_RFO_hit,L1D_RFO_hit_pct,L1D_RFO_miss,L1D_RFO_miss_pct,L1D_TOTAL_access,L1D_TOTAL_avg_miss_penalty,L1D_TOTAL_hit,L1D_TOTAL_hit_pct,L1D_TOTAL_miss,L1D_TOTAL_miss_pct,L1D_WRITEBACK_access,L1D_WRITEBACK_avg_miss_penalty,L1D_WRITEBACK_hit,L1D_WRITEBACK_hit_pct,L1D_WRITEBACK_miss,L1D_WRITEBACK_miss_pct,L2C_LOAD_access,L2C_LOAD_avg_miss_penalty,L2C_LOAD_hit,L2C_LOAD_hit_pct,L2C_LOAD_miss,L2C_LOAD_miss_pct,L2C_RFO_access,L2C_RFO_avg_miss_penalty,L2C_RFO_hit,L2C_RFO_hit_pct,L2C_RFO_miss,L2C_RFO_miss_pct,L2C_TOTAL_access,L2C_TOTAL_avg_miss_penalty,L2C_TOTAL_hit,L2C_TOTAL_hit_pct,L2C_TOTAL_miss,L2C_TOTAL_miss_pct,L2C_WRITEBACK_access,L2C_WRITEBACK_avg_miss_penalty,L2C_WRITEBACK_hit,L2C_WRITEBACK_hit_pct,L2C_WRITEBACK_miss,L2C_WRITEBACK_miss_pct,LLC0_LOAD_access,LLC0_LOAD_avg_miss_penalty,LLC0_LOAD_hit,LLC0_LOAD_hit_pct,LLC0_LOAD_miss,LLC0_LOAD_miss_pct,LLC0_RFO_access,LLC0_RFO_avg_miss_penalty,LLC0_RFO_hit,LLC0_RFO_hit_pct,LLC0_RFO_miss,LLC0_RFO_miss_pct,LLC0_TOTAL_access,LLC0_TOTAL_avg_miss_penalty,LLC0_TOTAL_hit,LLC0_TOTAL_hit_pct,LLC0_TOTAL_miss,LLC0_TOTAL_miss_pct,LLC0_WRITEBACK_access,LLC0_WRITEBACK_avg_miss_penalty,LLC0_WRITEBACK_hit,LLC0_WRITEBACK_hit_pct,LLC0_WRITEBACK_miss,LLC0_WRITEBACK_miss_pct,allocated_pages,avg_rrpv_increment_rounds,common_path_rate,cycles,data_store_evictions,data_store_fills_avg,data_store_fills_cv,data_store_fills_max,data_store_fills_min,data_store_fills_total,data_store_occupancy_0,data_store_occupancy_1,data_store_occupancy_10,data_store_occupancy_11,data_store_occupancy_12,data_store_occupancy_13,data_store_occupancy_14,data_store_occupancy_15,data_store_occupancy_16,data_store_occupancy_2,data_store_occupancy_3,data_store_occupancy_4,data_store_occupancy_5,data_store_occupancy_6,data_store_occupancy_7,data_store_occupancy_8,data_store_occupancy_9,deferred_sos_dirty_writebacks,deferred_sos_services,dram_pages,final_rrpv_0,final_rrpv_1,final_rrpv_2,final_rrpv_3,final_rrpv_4,final_rrpv_5,final_rrpv_6,final_rrpv_7,instructions,ipc,llc_avg_miss_latency,llc_security_mode,major_fault,minor_fault,mode,no_of_sos_triggered,rrpv_sampled_evictions,rrpv_total_rounds,sos_forced_selections,sos_percentage,sos_queue_enqueues,sos_queue_max_occupancy,sos_queue_remaining,sos_service_rate,ssl_common_selections,stale_tag_repairs,tag_free_skew0_avg,tag_free_skew1_avg,tag_insert_skew0,tag_insert_skew1,tag_occ_skew0_0,tag_occ_skew0_1,tag_occ_skew0_10,tag_occ_skew0_11,tag_occ_skew0_12,tag_occ_skew0_13,tag_occ_skew0_14,tag_occ_skew0_2,tag_occ_skew0_3,tag_occ_skew0_4,tag_occ_skew0_5,tag_occ_skew0_6,tag_occ_skew0_7,tag_occ_skew0_8,tag_occ_skew0_9,tag_occ_skew0_avg,tag_occ_skew1_0,tag_occ_skew1_1,tag_occ_skew1_10,tag_occ_skew1_11,tag_occ_skew1_12,tag_occ_skew1_13,tag_occ_skew1_14,tag_occ_skew1_2,tag_occ_skew1_3,tag_occ_skew1_4,tag_occ_skew1_5,tag_occ_skew1_6,tag_occ_skew1_7,tag_occ_skew1_8,tag_occ_skew1_9,tag_occ_skew1_avg,tag_store_full_events,tag_utilization,total_miss_at_tag_array,trace,victim_rrpv_0,victim_rrpv_1,victim_rrpv_2,victim_rrpv_3,victim_rrpv_4,victim_rrpv_5,victim_rrpv_6,victim_rrpv_7
38464036,241.101,35231901,91.597,3232135,8.40301,6841916,234.498,5644147,82.4937,1197769,17.5063,45305952,239.315,40876048,90.2222,4429904,9.77775,0,0.0,0,0.0,0,0.0,3232135,225.559,595,0.0184089,3231540,99.9816,1197769,218.988,0,0.0,1197769,100.0,5893843,223.779,1464481,24.8476,4429362,75.1524,1463939,0.0,1463886,99.9964,53,0.00362037,3231540,192.718,24002,0.742742,3207538,99.2573,1197769,184.398,0,0.0,1197769,100.0,5892972,176.816,1147837,19.4781,4745135,80.5219,1463663,0.0,1123835,76.7824,339828,23.2176,49369,0.161345,,469252756,9549621.0,4678.9,0.0681773,5546.0,3913.0,9582389.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,19101290.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,1682.0,2840.0,2754.0,2534.0,2599.0,2787.0,10807.0,6765.0,200000002,0.42621,176.816,srrip,0,49369,srrip,,9582389.0,1546074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.roms_s-523B.champsimtrace.xz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9582389.0
23196536,71.022,22506175,97.0239,690361,2.97614,13099288,71.1628,12890987,98.4098,208301,1.59017,36295824,71.0546,35397162,97.5241,898662,2.47594,0,0.0,0,0.0,0,0.0,690970,143.007,431049,62.3832,259921,37.6168,208291,173.731,141035,67.7106,67256,32.2894,1553309,148.956,1225326,78.8849,327983,21.1151,654048,0.0,653242,99.8768,806,0.123233,259921,180.456,110212,42.4021,149709,57.5979,67255,157.044,9377,13.9425,57878,86.0575,557137,141.859,302621,54.3172,254516,45.6828,229961,0.0,183032,79.5926,46929,20.4074,9153,0.301354,99.9955,268962727,479071.0,249.921,0.00121983,251.0,249.0,511839.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,960190.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,20.0,23.0,1048576,4059.0,5827.0,4084.0,3472.0,3106.0,2772.0,6522.0,2926.0,200000000,0.743597,141.859,enigma,0,9153,enigma,23.0,511816.0,154238.0,23.0,0.00449359,23.0,1.0,0.0,0.00449359,511817.0,0.0,5.9917,6.0083,256332.0,255507.0,0.0,0.0,217.0,13.0,0.0,0.0,0.0,0.0,4.0,16.0,72.0,186.0,368.0,588.0,584.0,8.0083,0.0,0.0,206.0,13.0,0.0,0.0,0.0,0.0,2.0,18.0,70.0,186.0,379.0,599.0,575.0,7.9917,0.0,0.571429,511840.0,657.xz_s-3167B.champsimtrace.xz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511816.0
23195674,73.4501,22505312,97.0237,690362,2.97625,13098108,73.1349,12889806,98.4097,208302,1.59032,36293782,73.3771,35395118,97.5239,898664,2.47608,0,0.0,0,0.0,0,0.0,690971,149.535,431051,62.3834,259920,37.6166,208291,179.837,141035,67.7106,67256,32.2894,1553314,155.381,1225332,78.885,327982,21.115,654052,0.0,653246,99.8768,806,0.123232,259920,180.515,100751,38.7623,159169,61.2377,67255,160.13,7960,11.8356,59295,88.1644,557136,148.449,299625,53.7795,257511,46.2205,229961,0.0,190914,83.0202,39047,16.9798,9153,,,270394965,493939.0,257.181,0.0626993,307.0,207.0,526707.0,0.0,2340.0,9000.0,10942.0,14494.0,20548.0,31492.0,65532.0,830086.0,2624.0,3056.0,3360.0,3816.0,4596.0,5110.0,6280.0,7370.0,,,1048576,,,,,,,,,200000000,0.739659,148.449,mirage,0,9153,mirage,0.0,,,,0.0,,,,,,,,,262997.0,263710.0,0.0,0.0,218.0,15.0,0.0,0.0,0.0,0.0,4.0,15.0,65.0,198.0,371.0,597.0,565.0,8.00195,0.0,0.0,219.0,9.0,1.0,0.0,0.0,1.0,1.0,16.0,82.0,176.0,386.0,571.0,586.0,7.99805,,,526708.0,657.xz_s-3167B.champsimtrace.xz,,,,,,,,
23197332,69.0696,22506971,97.024,690361,2.97604,13098464,70.0319,12890162,98.4097,208302,1.59028,36295796,69.2927,35397133,97.5241,898663,2.47594,0,0.0,0,0.0,0,0.0,690970,137.796,431050,62.3833,259920,37.6167,208292,170.239,141036,67.7107,67256,32.2893,1553311,144.11,1225329,78.885,327982,21.115,654049,0.0,653243,99.8768,806,0.123232,259920,177.588,109552,42.1484,150368,57.8516,67255,157.332,9282,13.8012,57973,86.1988,557136,135.553,292851,52.5636,264285,47.4364,229961,0.0,174017,75.6724,55944,24.3276,9153,0.279725,,268058549,500585.0,260.426,0.141736,393.0,162.0,533353.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,1003218.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,5770.0,5192.0,3231.0,2831.0,2629.0,2606.0,6941.0,3568.0,200000000,0.746106,135.553,srrip,0,9153,srrip,,533353.0,149192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.xz_s-3167B.champsimtrace.xz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533353.0
38989248,128.309,21055501,54.0034,17933747,45.9966,6048467,238.874,6032949,99.7434,15518,0.256561,45037715,128.405,27088450,60.1461,17949265,39.8539,0,0.0,0,0.0,0,0.0,17933746,140.441,4162883,23.2126,13770863,76.7874,15517,276.392,3109,20.0361,12408,79.9639,20985912,140.558,7202149,34.319,13783763,65.681,3036649,0.0,3036157,99.9838,492,0.0162021,13770863,178.992,5973779,43.3798,7797084,56.6202,12408,234.215,19,0.153127,12389,99.8469,16684299,173.647,8630495,51.7282,8053804,48.2718,2901028,0.0,2656697,91.5778,244331,8.42222,37417,0.266324,99.9948,1535952694,18326497.0,8964.48,7.69103e-05,8968.0,8964.0,18359265.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,36655042.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,494.0,947.0,1048576,5600.0,7219.0,4029.0,2538.0,1795.0,1325.0,6550.0,3712.0,200000002,0.130212,173.647,enigma,0,37417,enigma,947.0,18358318.0,4889264.0,947.0,0.00515816,947.0,1.0,0.0,0.00515816,18358320.0,0.0,6.01025,5.98975,9177845.0,9181420.0,0.0,0.0,193.0,14.0,0.0,0.0,0.0,0.0,2.0,24.0,78.0,164.0,361.0,632.0,580.0,7.98975,0.0,0.0,205.0,10.0,0.0,0.0,0.0,0.0,1.0,9.0,66.0,174.0,384.0,647.0,552.0,8.01025,0.0,0.571429,18359267.0,bc-0.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18358318.0
39083456,142.261,21149801,54.1145,17933655,45.8855,6048457,247.695,6032940,99.7435,15517,0.256545,45131913,142.352,27182741,60.2295,17949172,39.7705,0,0.0,0,0.0,0,0.0,17933654,158.553,4162864,23.2126,13770790,76.7874,15517,287.433,3109,20.0361,12408,79.9639,20985814,158.664,7202124,34.319,13783690,65.681,3036643,0.0,3036151,99.9838,492,0.0162021,13770790,182.891,4784221,34.7418,8986569,65.2582,12408,247.344,130,1.04771,12278,98.9523,16684215,174.466,7246268,43.4319,9437947,56.5681,2901017,0.0,2461917,84.8639,439100,15.1361,37417,,,1559924202,20457733.0,10005.1,0.0103076,10421.0,9637.0,20490501.0,0.0,2306.0,8876.0,10640.0,13780.0,20084.0,31238.0,65192.0,40759882.0,2686.0,3034.0,3510.0,4048.0,4440.0,5104.0,6018.0,7396.0,,,1048576,,,,,,,,,200000002,0.128211,174.466,mirage,0,37417,mirage,0.0,,,,0.0,,,,,,,,,10248686.0,10241815.0,0.0,0.0,191.0,14.0,0.0,0.0,0.0,0.0,2.0,17.0,44.0,196.0,386.0,675.0,523.0,7.97998,0.0,0.0,211.0,16.0,0.0,0.0,0.0,0.0,7.0,20.0,63.0,180.0,360.0,596.0,595.0,8.02002,,,20490503.0,bc-0.trace.gz,,,,,,,,
38998493,124.002,21064753,54.0143,17933740,45.9857,6048474,239.26,6032957,99.7435,15517,0.256544,45046967,124.102,27097710,60.1543,17949257,39.8457,0,0.0,0,0.0,0,0.0,17933740,134.813,4162862,23.2125,13770878,76.7875,15516,276.785,3108,20.0309,12408,79.9691,20985901,134.936,7202123,34.3189,13783778,65.6811,3036645,0.0,3036153,99.9838,492,0.0162021,13770878,176.744,6000109,43.571,7770769,56.429,12408,238.362,33,0.265957,12375,99.734,16684313,167.877,8485544,50.8594,8198769,49.1406,2901027,0.0,2485402,85.6732,415625,14.3268,37417,0.254496,,1503407078,18672751.0,9133.55,0.109843,13052.0,6278.0,18705519.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,37347550.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,6418.0,6708.0,3773.0,2417.0,1701.0,1383.0,6560.0,3808.0,200000002,0.133031,167.877,srrip,0,37417,srrip,,18705519.0,4760472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc-0.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18705519.0
38439174,137.918,20526376,53.3996,17912798,46.6004,6146464,244.844,6130927,99.7472,15537,0.252779,44585638,138.011,26657303,59.789,17928335,40.211,0,0.0,0,0.0,0,0.0,17912795,153.005,4221154,23.565,13691641,76.435,15537,270.35,2563,16.4961,12974,83.5039,21010114,153.115,7305370,34.7707,13704744,65.2293,3081782,0.0,3081653,99.9958,129,0.00418589,13691640,177.483,6341137,46.3139,7350503,53.6861,12974,227.768,23,0.177278,12951,99.8227,16602280,171.641,8984436,54.1157,7617844,45.8843,2897666,0.0,2643276,91.2209,254390,8.77913,37408,0.271949,99.9956,1459433390,18172618.0,8889.35,7.29434e-05,8892.0,8888.0,18205386.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,36347284.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,450.0,798.0,1048576,5361.0,7509.0,4045.0,2617.0,1838.0,1399.0,6297.0,3702.0,200000003,0.137039,171.641,enigma,0,37408,enigma,798.0,18204588.0,4950727.0,798.0,0.00438332,798.0,1.0,0.0,0.00438332,18204588.0,0.0,5.99512,6.00488,9103631.0,9101755.0,0.0,0.0,201.0,13.0,0.0,0.0,0.0,2.0,5.0,11.0,69.0,171.0,374.0,629.0,573.0,8.00488,0.0,0.0,211.0,17.0,0.0,0.0,0.0,1.0,5.0,13.0,66.0,180.0,389.0,619.0,547.0,7.99512,0.0,0.571429,18205386.0,bc-12.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18204588.0
38573165,153.722,20660444,53.5617,17912721,46.4383,6146481,250.305,6130943,99.7472,15538,0.252795,44719646,153.806,26791387,59.9097,17928259,40.0903,0,0.0,0,0.0,0,0.0,17912718,173.616,4221185,23.5653,13691533,76.4347,15537,276.79,2563,16.4961,12974,83.5039,21010037,173.712,7305401,34.771,13704636,65.229,3081782,0.0,3081653,99.9958,129,0.00418589,13691532,182.256,4997630,36.5016,8693902,63.4984,12974,236.499,162,1.24865,12812,98.7513,16602168,173.369,7445130,44.8443,9157038,55.1557,2897662,0.0,2447338,84.4591,450324,15.5409,37408,,,1487209885,20483301.0,10017.6,0.0100106,10405.0,9691.0,20516069.0,0.0,2330.0,8840.0,10832.0,14024.0,19768.0,30602.0,62080.0,40814952.0,2618.0,3036.0,3350.0,3892.0,4576.0,5176.0,6026.0,7268.0,,,1048576,,,,,,,,,200000003,0.13448,173.369,mirage,0,37408,mirage,0.0,,,,0.0,,,,,,,,,10257871.0,10258198.0,0.0,0.0,198.0,14.0,1.0,0.0,0.0,0.0,5.0,11.0,66.0,162.0,412.0,622.0,557.0,7.99805,0.0,0.0,239.0,8.0,0.0,0.0,0.0,1.0,5.0,16.0,68.0,185.0,383.0,589.0,554.0,8.00195,,,20516069.0,bc-12.trace.gz,,,,,,,,
38452409,133.865,20539574,53.4156,17912835,46.5844,6146475,243.036,6130937,99.7472,15538,0.252795,44598884,133.96,26670511,59.8008,17928373,40.1992,0,0.0,0,0.0,0,0.0,17912833,147.687,4221207,23.5653,13691626,76.4347,15538,268.297,2564,16.5015,12974,83.4985,21010156,147.799,7305427,34.7709,13704729,65.2291,3081785,0.0,3081656,99.9958,129,0.00418589,13691625,175.57,6361350,46.4616,7330275,53.5384,12974,228.949,28,0.215816,12946,99.7842,16602261,166.23,8842302,53.2596,7759959,46.7404,2897662,0.0,2480924,85.6181,416738,14.3819,37408,0.258945,,1429344027,18542818.0,9070.11,0.110873,12932.0,6501.0,18575586.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,37087684.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,6432.0,6738.0,3811.0,2498.0,1814.0,1393.0,6474.0,3608.0,200000003,0.139924,166.23,srrip,0,37408,srrip,,18575586.0,4810064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc-12.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18575586.0
36699582,138.74,18660038,50.8454,18039544,49.1546,4848431,214.19,4834463,99.7119,13968,0.288093,41548013,138.799,23494501,56.5478,18053512,43.4522,0,0.0,0,0.0,0,0.0,18039543,157.32,4354725,24.1399,13684818,75.8601,13968,263.996,3518,25.1861,10450,74.8139,20469010,157.394,6773067,33.0894,13695943,66.9106,2415499,0.0,2414824,99.9721,675,0.0279445,13684816,208.453,5912852,43.2074,7771964,56.7926,10450,222.074,20,0.191388,10430,99.8086,16039101,204.182,8093219,50.4593,7945882,49.5407,2343835,0.0,2180347,93.0248,163488,6.97524,37418,0.261927,99.9949,1398119649,17507562.0,8564.61,8.95712e-05,8569.0,8564.0,17540330.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,35017172.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,412.0,889.0,1048576,5188.0,7100.0,3895.0,2359.0,1734.0,1217.0,6844.0,4431.0,200000003,0.143049,179.81,enigma,0,37418,enigma,889.0,17539441.0,4594050.0,889.0,0.00506832,889.0,1.0,0.0,0.00506832,17539442.0,0.0,6.00293,5.99707,8778826.0,8761504.0,0.0,0.0,200.0,19.0,0.0,0.0,0.0,1.0,6.0,15.0,68.0,167.0,374.0,653.0,545.0,7.99707,0.0,0.0,197.0,14.0,0.0,0.0,0.0,0.0,2.0,16.0,58.0,161.0,422.0,616.0,562.0,8.00293,0.0,0.571429,17540331.0,bc-3.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17539441.0
36768512,152.945,18729026,50.9377,18039486,49.0623,4848448,215.162,4834481,99.7119,13967,0.288072,41616960,152.993,23563507,56.62,18053453,43.38,0,0.0,0,0.0,0,0.0,18039485,176.023,4354732,24.14,13684753,75.86,13966,265.389,3516,25.1754,10450,74.8246,20468952,176.082,6773074,33.0895,13695878,66.9105,2415501,0.0,2414826,99.9721,675,0.0279445,13684751,208.66,4696429,34.3187,8988322,65.6813,10450,225.177,94,0.899522,10356,99.1005,16039038,201.103,6701380,41.7817,9337658,58.2183,2343837,0.0,2004857,85.5374,338980,14.4626,37418,,,1430061721,19745761.0,9657.48,0.0101531,9959.0,9334.0,19778529.0,0.0,2340.0,9088.0,11170.0,14834.0,19958.0,29970.0,64846.0,39335832.0,2656.0,3004.0,3482.0,3890.0,4510.0,5174.0,6380.0,7156.0,,,1048576,,,,,,,,,200000003,0.139854,180.349,mirage,0,37418,mirage,0.0,,,,0.0,,,,,,,,,9891723.0,9886806.0,0.0,1.0,207.0,12.0,1.0,0.0,0.0,2.0,5.0,16.0,60.0,180.0,403.0,573.0,588.0,7.99561,0.0,0.0,216.0,17.0,0.0,0.0,0.0,0.0,5.0,19.0,59.0,197.0,385.0,567.0,583.0,8.00439,,,19778531.0,bc-3.trace.gz,,,,,,,,
36704249,134.221,18664713,50.8516,18039536,49.1484,4848509,206.844,4834541,99.7119,13968,0.288089,41552758,134.277,23499254,56.5528,18053504,43.4472,0,0.0,0,0.0,0,0.0,18039535,151.348,4354727,24.1399,13684808,75.8601,13968,254.463,3518,25.1861,10450,74.8139,20469002,151.419,6773068,33.0894,13695934,66.9106,2415499,0.0,2414823,99.972,676,0.0279859,13684806,205.643,5938187,43.3926,7746619,56.6074,10450,216.094,26,0.248804,10424,99.7512,16039093,197.786,7973359,49.712,8065734,50.288,2343837,0.0,2035146,86.8297,308691,13.1703,37418,0.252064,,1367085102,17780685.0,8697.98,0.10143,12051.0,5924.0,17813453.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,35563418.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,5906.0,6470.0,3749.0,2407.0,1650.0,1276.0,6954.0,4356.0,200000003,0.146297,173.781,srrip,0,37418,srrip,,17813453.0,4490123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc-3.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17813453.0
27400563,109.017,9045189,33.011,18355374,66.989,1062962,211.425,1045919,98.3967,17043,1.60335,28463525,109.112,10091108,35.4528,18372417,64.5472,0,0.0,0,0.0,0,0.0,18355374,129.415,5260286,28.658,13095088,71.342,17042,234.645,2840,16.6647,14202,83.3353,18923754,129.529,5814403,30.7254,13109351,69.2746,551338,0.0,551277,99.9889,61,0.011064,13095088,207.992,7364676,56.24,5730412,43.76,14202,193.672,41,0.288692,14161,99.7113,13656724,207.483,7899040,57.8399,5757684,42.1601,547434,0.0,534323,97.605,13111,2.39499,37424,0.27751,99.9961,867368480,14739867.0,7213.2,8.16573e-05,7216.0,7212.0,14772635.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,29481782.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,274.0,578.0,1048576,4615.0,6569.0,3950.0,2524.0,1905.0,1592.0,7242.0,4371.0,200000002,0.230583,187.365,enigma,0,37424,enigma,578.0,14772057.0,4099399.0,578.0,0.00391264,578.0,1.0,0.0,0.00391264,14772058.0,0.0,6.00098,5.99902,7384943.0,7387692.0,0.0,0.0,192.0,14.0,0.0,0.0,0.0,0.0,4.0,13.0,65.0,180.0,398.0,585.0,597.0,7.99902,0.0,0.0,202.0,17.0,0.0,0.0,0.0,0.0,4.0,18.0,66.0,178.0,379.0,612.0,572.0,8.00098,0.0,0.571429,14772636.0,bc-5.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14772057.0
27646107,130.845,9290876,33.6065,18355231,66.3935,1062985,209.134,1045942,98.3967,17043,1.60332,28709092,130.917,10336818,36.0054,18372274,63.9946,0,0.0,0,0.0,0,0.0,18355231,160.021,5260204,28.6578,13095027,71.3422,17041,231.841,2839,16.6598,14202,83.3402,18923609,160.098,5814319,30.7252,13109290,69.2748,551337,0.0,551276,99.9889,61,0.011064,13095026,207.593,5427592,41.4477,7667434,58.5523,14202,193.017,191,1.34488,14011,98.6551,13656663,205.771,5908181,43.2623,7748482,56.7377,547435,0.0,480398,87.7543,67037,12.2457,37424,,,918843619,17981869.0,8796.21,0.0106098,9080.0,8445.0,18014637.0,0.0,2318.0,8936.0,11028.0,14678.0,19826.0,31182.0,61736.0,35811042.0,2588.0,3002.0,3382.0,3906.0,4390.0,5398.0,5988.0,7106.0,,,1048576,,,,,,,,,200000002,0.217665,190.812,mirage,0,37424,mirage,0.0,,,,0.0,,,,,,,,,9005070.0,9009567.0,0.0,1.0,210.0,14.0,0.0,0.0,0.0,2.0,3.0,17.0,67.0,188.0,365.0,604.0,577.0,7.99756,0.0,0.0,218.0,10.0,0.0,0.0,0.0,0.0,6.0,14.0,73.0,184.0,356.0,619.0,568.0,8.00244,,,18014637.0,bc-5.trace.gz,,,,,,,,
27421197,105.345,9065807,33.0613,18355390,66.9387,1062977,206.503,1045934,98.3967,17043,1.60333,28484174,105.439,10111741,35.4995,18372433,64.5005,0,0.0,0,0.0,0,0.0,18355390,124.267,5260285,28.658,13095105,71.342,17042,228.919,2840,16.6647,14202,83.3353,18923770,124.38,5814402,30.7254,13109368,69.2746,551338,0.0,551277,99.9889,61,0.011064,13095105,204.266,7334093,56.0064,5761012,43.9936,14202,191.292,47,0.330939,14155,99.6691,13656740,202.77,7839879,57.4067,5816861,42.5933,547433,0.0,505739,92.3837,41694,7.61627,37424,0.266743,,846756238,15004345.0,7342.34,0.106633,10749.0,4938.0,15037113.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,30010738.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,,,1048576,5332.0,5936.0,3571.0,2586.0,2023.0,1560.0,7290.0,4470.0,200000002,0.236195,182.858,srrip,0,37424,srrip,,15037113.0,4011048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc-5.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15037113.0
28876854,127.124,23560352,81.5891,5316502,18.4109,7263697,180.653,6988731,96.2145,274966,3.78548,36140551,129.757,30549083,84.5285,5591468,15.4715,0,0.0,0,0.0,0,0.0,5316501,146.928,1278235,24.0428,4038266,75.9572,274966,171.741,10240,3.7241,264726,96.2759,6666267,148.453,2363234,35.4506,4303033,64.5494,1074800,0.0,1074759,99.9962,41,0.00381466,4038266,134.331,774987,19.1911,3263279,80.8089,264726,145.238,22200,8.38603,242526,91.614,5218482,130.683,1594563,30.5561,3623919,69.4439,915490,0.0,797376,87.0983,118114,12.9017,28227,0.149582,99.99,952224909,6836070.0,3353.92,0.000230917,3358.0,3352.0,6868838.0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,13674188.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,2048.0,279.0,686.0,1048576,4020.0,6255.0,4931.0,3602.0,2066.0,2241.0,6692.0,2961.0,200000003,0.210034,130.683,enigma,0,28227,enigma,686.0,6868164.0,1027354.0,686.0,0.00998712,686.0,1.0,0.0,0.00998712,6868164.0,0.0,5.97461,6.02539,3437839.0,3430999.0,0.0,0.0,227.0,16.0,0.0,0.0,0.0,0.0,5.0,13.0,56.0,181.0,388.0,617.0,545.0,8.02539,0.0,0.0,202.0,18.0,0.0,0.0,0.0,1.0,4.0,26.0,66.0,176.0,383.0,619.0,553.0,7.97461,0.0,0.571429,6868850.0,bfs-10.trace.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6868164.0
