trace,mode,suite,instructions,ipc,cycles,LLC0_TOTAL_access,LLC0_TOTAL_hit,LLC0_TOTAL_hit_pct,LLC0_TOTAL_miss,LLC0_TOTAL_miss_pct,llc_avg_miss_latency,mpki,data_store_evictions,data_store_fills_total,data_store_fills_avg,data_store_fills_cv,data_store_fills_min,data_store_fills_max,common_path_rate,ssl_common_selections,avg_rrpv_increment_rounds,rrpv_sampled_evictions,rrpv_total_rounds,no_of_sos_triggered,deferred_sos_services,deferred_sos_dirty_writebacks,sos_percentage,sos_forced_selections,sos_queue_enqueues,sos_queue_max_occupancy,sos_queue_remaining,sos_service_rate,tag_store_full_events,tag_utilization,total_miss_at_tag_array,tag_free_skew0_avg,tag_free_skew1_avg,tag_insert_skew0,tag_insert_skew1,tag_occ_skew0_avg,tag_occ_skew1_avg,allocated_pages,dram_pages,major_fault,minor_fault,llc_security_mode
623.xalancbmk_s-592B.champsimtrace.xz,srrip,spec2017,200000003,0.422645,473210328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6567,,0,6567,
623.xalancbmk_s-700B.champsimtrace.xz,enigma,spec2017,200000001,0.41579,481011901,,,,,,,,,,,,,,99.9937,,,,,43,,,,,,,,0.00626049,,,686847,,,,,,,5409,,0,5409,
623.xalancbmk_s-700B.champsimtrace.xz,mirage,spec2017,200000001,0.415474,481378113,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,624395,,,,,,,5409,,0,5409,
623.xalancbmk_s-700B.champsimtrace.xz,srrip,spec2017,200000001,0.416253,480477154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409,,0,5409,
625.x264_s-12B.champsimtrace.xz,enigma,spec2017,200000002,1.19098,167928642,,,,,,,,,,,,,,99.9988,,,,,1,,,,,,,,0.00115831,,,86333,,,,,,,1676,,0,1676,
625.x264_s-12B.champsimtrace.xz,mirage,spec2017,200000002,1.1822,169175871,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,109541,,,,,,,1676,,0,1676,
625.x264_s-12B.champsimtrace.xz,srrip,spec2017,200000002,1.19164,167835696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676,,0,1676,
625.x264_s-18B.champsimtrace.xz,enigma,spec2017,200000003,1.34745,148428814,,,,,,,,,,,,,,99.9952,,,,,16,,,,,,,,0.00478339,,,334491,,,,,,,5226,,0,5226,
625.x264_s-18B.champsimtrace.xz,mirage,spec2017,200000003,1.34175,149058656,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,336537,,,,,,,5226,,0,5226,
625.x264_s-18B.champsimtrace.xz,srrip,spec2017,200000003,1.34577,148614190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5226,,0,5226,
625.x264_s-20B.champsimtrace.xz,enigma,spec2017,200000003,1.24609,160502309,,,,,,,,,,,,,,99.9922,,,,,26,,,,,,,,0.00775967,,,335066,,,,,,,4882,,0,4882,
625.x264_s-20B.champsimtrace.xz,mirage,spec2017,200000003,1.24982,160022989,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,334158,,,,,,,4882,,0,4882,
625.x264_s-20B.champsimtrace.xz,srrip,spec2017,200000003,1.24726,160351983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4882,,0,4882,
625.x264_s-33B.champsimtrace.xz,enigma,spec2017,200000001,1.1114,179953896,,,,,,,,,,,,,,99.9906,,,,,15,,,,,,,,0.00940191,,,159542,,,,,,,2841,,0,2841,
625.x264_s-33B.champsimtrace.xz,mirage,spec2017,200000001,1.11267,179748375,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,154364,,,,,,,2841,,0,2841,
625.x264_s-33B.champsimtrace.xz,srrip,spec2017,200000001,1.11556,179282259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841,,0,2841,
625.x264_s-39B.champsimtrace.xz,enigma,spec2017,200000001,1.3694,146049525,,,,,,,,,,,,,,99.9945,,,,,31,,,,,,,,0.00548863,,,564804,,,,,,,6007,,0,6007,
625.x264_s-39B.champsimtrace.xz,mirage,spec2017,200000001,1.34885,148274245,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,572260,,,,,,,6007,,0,6007,
625.x264_s-39B.champsimtrace.xz,srrip,spec2017,200000001,1.36672,146335580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6007,,0,6007,
627.cam4_s-490B.champsimtrace.xz,enigma,spec2017,200000001,0.570181,350765925,,,,,,,,,,,,,,99.9971,,,,,67,,,,,,,,0.00292502,,,2290581,,,,,,,9002,,0,9002,
627.cam4_s-490B.champsimtrace.xz,mirage,spec2017,200000001,0.557661,358640752,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,2572034,,,,,,,9002,,0,9002,
627.cam4_s-490B.champsimtrace.xz,srrip,spec2017,200000001,0.575663,347425379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9002,,0,9002,
627.cam4_s-573B.champsimtrace.xz,enigma,spec2017,200000003,0.68289,292872782,,,,,,,,,,,,,,99.9941,,,,,152,,,,,,,,0.00587048,,,2589227,,,,,,,6863,,0,6863,
627.cam4_s-573B.champsimtrace.xz,mirage,spec2017,200000003,0.676508,295635950,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,2147088,,,,,,,6863,,0,6863,
627.cam4_s-573B.champsimtrace.xz,srrip,spec2017,200000003,0.682335,293111122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6863,,0,6863,
628.pop2_s-17B.champsimtrace.xz,enigma,spec2017,200000001,0.943675,211937357,,,,,,,,,,,,,,99.993,,,,,111,,,,,,,,0.00697999,,,1590261,,,,,,,13489,,0,13489,
628.pop2_s-17B.champsimtrace.xz,mirage,spec2017,200000001,0.916557,218207962,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1670810,,,,,,,13489,,0,13489,
628.pop2_s-17B.champsimtrace.xz,srrip,spec2017,200000001,0.948249,210915161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13489,,0,13489,
631.deepsjeng_s-928B.champsimtrace.xz,enigma,spec2017,200000001,0.4951,403958699,,,,,,,,,,,,,,99.9969,,,,,4,,,,,,,,0.00305701,,,130847,,,,,,,64044,,0,64044,
631.deepsjeng_s-928B.champsimtrace.xz,mirage,spec2017,200000001,0.495033,404013598,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,128488,,,,,,,64044,,0,64044,
631.deepsjeng_s-928B.champsimtrace.xz,srrip,spec2017,200000001,0.49488,404138689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64044,,0,64044,
638.imagick_s-10316B.champsimtrace.xz,enigma,spec2017,200000000,2.26401,88338765,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,18825,,,,,,,413,,0,413,
638.imagick_s-10316B.champsimtrace.xz,mirage,spec2017,200000000,2.26401,88338865,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,18843,,,,,,,413,,0,413,
638.imagick_s-10316B.champsimtrace.xz,srrip,spec2017,200000000,2.26558,88277753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,,0,413,
638.imagick_s-4128B.champsimtrace.xz,enigma,spec2017,200000001,1.63634,122224215,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,43841,,,,,,,746,,0,746,
638.imagick_s-4128B.champsimtrace.xz,mirage,spec2017,200000001,1.63612,122240119,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,44044,,,,,,,746,,0,746,
638.imagick_s-4128B.champsimtrace.xz,srrip,spec2017,200000001,1.63854,122060057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746,,0,746,
638.imagick_s-824B.champsimtrace.xz,enigma,spec2017,200000001,0.583692,342646638,,,,,,,,,,,,,,99.9991,,,,,1,,,,,,,,0.000866408,,,115419,,,,,,,1349,,0,1349,
638.imagick_s-824B.champsimtrace.xz,mirage,spec2017,200000001,0.585769,341431248,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,105412,,,,,,,1349,,0,1349,
638.imagick_s-824B.champsimtrace.xz,srrip,spec2017,200000001,0.583956,342491611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349,,0,1349,
641.leela_s-1052B.champsimtrace.xz,enigma,spec2017,200000002,0.346347,577456215,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,7628,,,,,,,756,,0,756,
641.leela_s-1052B.champsimtrace.xz,mirage,spec2017,200000002,0.346345,577459412,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,7694,,,,,,,756,,0,756,
641.leela_s-1052B.champsimtrace.xz,srrip,spec2017,200000002,0.34635,577450774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,,0,756,
641.leela_s-1083B.champsimtrace.xz,enigma,spec2017,200000000,0.286234,698728907,,,,,,,,,,,,,,99.9954,,,,,54,,,,,,,,0.00456254,,,1183551,,,,,,,2398,,0,2398,
641.leela_s-1083B.champsimtrace.xz,mirage,spec2017,200000000,0.282096,708978135,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1156458,,,,,,,2398,,0,2398,
641.leela_s-1083B.champsimtrace.xz,srrip,spec2017,200000000,0.287891,694708385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2398,,0,2398,
641.leela_s-149B.champsimtrace.xz,enigma,spec2017,200000000,0.350498,570617196,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,29336,,,,,,,1292,,0,1292,
641.leela_s-149B.champsimtrace.xz,mirage,spec2017,200000000,0.350493,570625108,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,43123,,,,,,,1292,,0,1292,
641.leela_s-149B.champsimtrace.xz,srrip,spec2017,200000000,0.350494,570623180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292,,0,1292,
641.leela_s-334B.champsimtrace.xz,enigma,spec2017,200000000,0.3499,571591402,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,39892,,,,,,,1578,,0,1578,
641.leela_s-334B.champsimtrace.xz,mirage,spec2017,200000000,0.349451,572326469,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,48459,,,,,,,1578,,0,1578,
641.leela_s-334B.champsimtrace.xz,srrip,spec2017,200000000,0.349963,571488894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578,,0,1578,
641.leela_s-602B.champsimtrace.xz,enigma,spec2017,200000000,0.343089,582938756,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,36576,,,,,,,1442,,0,1442,
641.leela_s-602B.champsimtrace.xz,mirage,spec2017,200000000,0.343086,582943663,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,60238,,,,,,,1442,,0,1442,
641.leela_s-602B.champsimtrace.xz,srrip,spec2017,200000000,0.343086,582944904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442,,0,1442,
641.leela_s-800B.champsimtrace.xz,enigma,spec2017,200000002,0.348195,574390305,,,,,,,,,,,,,,99.9984,,,,,1,,,,,,,,0.00160873,,,62161,,,,,,,1478,,0,1478,
641.leela_s-800B.champsimtrace.xz,mirage,spec2017,200000002,0.348187,574404548,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,74763,,,,,,,1478,,0,1478,
641.leela_s-800B.champsimtrace.xz,srrip,spec2017,200000002,0.34819,574398872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478,,0,1478,
641.leela_s-862B.champsimtrace.xz,enigma,spec2017,200000002,0.345711,578517818,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,8718,,,,,,,685,,0,685,
641.leela_s-862B.champsimtrace.xz,mirage,spec2017,200000002,0.345705,578528626,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,8898,,,,,,,685,,0,685,
641.leela_s-862B.champsimtrace.xz,srrip,spec2017,200000002,0.345716,578509097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685,,0,685,
644.nab_s-12459B.champsimtrace.xz,enigma,spec2017,200000003,0.49244,406140507,,,,,,,,,,,,,,99.9975,,,,,2,,,,,,,,0.00248583,,,80456,,,,,,,1213,,0,1213,
644.nab_s-12459B.champsimtrace.xz,mirage,spec2017,200000003,0.492178,406357450,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,84300,,,,,,,1213,,0,1213,
644.nab_s-12459B.champsimtrace.xz,srrip,spec2017,200000003,0.492709,405919207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213,,0,1213,
644.nab_s-12521B.champsimtrace.xz,enigma,spec2017,200000001,0.929617,215142321,,,,,,,,,,,,,,99.9897,,,,,27,,,,,,,,0.0103044,,,262023,,,,,,,10845,,0,10845,
644.nab_s-12521B.champsimtrace.xz,mirage,spec2017,200000001,0.928174,215476819,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,266717,,,,,,,10845,,0,10845,
644.nab_s-12521B.champsimtrace.xz,srrip,spec2017,200000001,0.934162,214095721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10845,,0,10845,
644.nab_s-5853B.champsimtrace.xz,enigma,spec2017,200000000,0.644863,310143199,,,,,,,,,,,,,,99.9975,,,,,2,,,,,,,,0.00251383,,,79560,,,,,,,3215,,0,3215,
644.nab_s-5853B.champsimtrace.xz,mirage,spec2017,200000000,0.64456,310289211,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,81061,,,,,,,3215,,0,3215,
644.nab_s-5853B.champsimtrace.xz,srrip,spec2017,200000000,0.645469,309852451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3215,,0,3215,
644.nab_s-7928B.champsimtrace.xz,enigma,spec2017,200000002,0.691338,289293923,,,,,,,,,,,,,,99.9937,,,,,13,,,,,,,,0.00632868,,,205414,,,,,,,3913,,0,3913,
644.nab_s-7928B.champsimtrace.xz,mirage,spec2017,200000002,0.689046,290256340,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,213508,,,,,,,3913,,0,3913,
644.nab_s-7928B.champsimtrace.xz,srrip,spec2017,200000002,0.693167,288530597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3913,,0,3913,
644.nab_s-9322B.champsimtrace.xz,enigma,spec2017,200000000,0.608072,328908641,,,,,,,,,,,,,,99.9907,,,,,26,,,,,,,,0.00933824,,,278425,,,,,,,5108,,0,5108,
644.nab_s-9322B.champsimtrace.xz,mirage,spec2017,200000000,0.606603,329704725,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,284584,,,,,,,5108,,0,5108,
644.nab_s-9322B.champsimtrace.xz,srrip,spec2017,200000000,0.609959,327891047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5108,,0,5108,
648.exchange2_s-1227B.champsimtrace.xz,enigma,spec2017,200000000,0.672989,297181458,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,1576,,,,,,,48,,0,48,
648.exchange2_s-1227B.champsimtrace.xz,mirage,spec2017,200000000,0.672989,297181458,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1576,,,,,,,48,,0,48,
648.exchange2_s-1227B.champsimtrace.xz,srrip,spec2017,200000000,0.67299,297181330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,0,48,
648.exchange2_s-1247B.champsimtrace.xz,enigma,spec2017,200000002,0.68641,291370869,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,1448,,,,,,,46,,0,46,
648.exchange2_s-1247B.champsimtrace.xz,mirage,spec2017,200000002,0.68641,291370869,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1448,,,,,,,46,,0,46,
648.exchange2_s-1247B.champsimtrace.xz,srrip,spec2017,200000002,0.686411,291370661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,0,46,
648.exchange2_s-1511B.champsimtrace.xz,enigma,spec2017,200000003,0.662076,302080120,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,1520,,,,,,,50,,0,50,
648.exchange2_s-1511B.champsimtrace.xz,mirage,spec2017,200000003,0.662076,302080120,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1520,,,,,,,50,,0,50,
648.exchange2_s-1511B.champsimtrace.xz,srrip,spec2017,200000003,0.662076,302080104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,0,50,
648.exchange2_s-1699B.champsimtrace.xz,enigma,spec2017,200000000,0.739224,270554071,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,1495,,,,,,,46,,0,46,
648.exchange2_s-1699B.champsimtrace.xz,mirage,spec2017,200000000,0.739224,270554071,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1495,,,,,,,46,,0,46,
648.exchange2_s-1699B.champsimtrace.xz,srrip,spec2017,200000000,0.739225,270553563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,0,46,
648.exchange2_s-1712B.champsimtrace.xz,enigma,spec2017,200000000,0.717662,278682723,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,1529,,,,,,,46,,0,46,
648.exchange2_s-1712B.champsimtrace.xz,mirage,spec2017,200000000,0.717662,278682723,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1529,,,,,,,46,,0,46,
648.exchange2_s-1712B.champsimtrace.xz,srrip,spec2017,200000000,0.717671,278679253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,0,46,
648.exchange2_s-210B.champsimtrace.xz,enigma,spec2017,200000003,0.705419,283519352,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,1447,,,,,,,46,,0,46,
648.exchange2_s-210B.champsimtrace.xz,mirage,spec2017,200000003,0.705419,283519352,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1447,,,,,,,46,,0,46,
648.exchange2_s-210B.champsimtrace.xz,srrip,spec2017,200000003,0.705427,283516164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,0,46,
648.exchange2_s-353B.champsimtrace.xz,enigma,spec2017,200000000,0.700118,285666054,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,1537,,,,,,,49,,0,49,
648.exchange2_s-353B.champsimtrace.xz,mirage,spec2017,200000000,0.700118,285666054,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1537,,,,,,,49,,0,49,
648.exchange2_s-353B.champsimtrace.xz,srrip,spec2017,200000000,0.700118,285665942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,0,49,
648.exchange2_s-387B.champsimtrace.xz,enigma,spec2017,200000001,0.635723,314602495,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,1583,,,,,,,48,,0,48,
648.exchange2_s-387B.champsimtrace.xz,mirage,spec2017,200000001,0.635723,314602495,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1583,,,,,,,48,,0,48,
648.exchange2_s-387B.champsimtrace.xz,srrip,spec2017,200000001,0.635723,314602383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,0,48,
648.exchange2_s-584B.champsimtrace.xz,enigma,spec2017,200000002,0.672229,297517679,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,1475,,,,,,,46,,0,46,
648.exchange2_s-584B.champsimtrace.xz,mirage,spec2017,200000002,0.672229,297517679,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1475,,,,,,,46,,0,46,
648.exchange2_s-584B.champsimtrace.xz,srrip,spec2017,200000002,0.672229,297517567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,0,46,
648.exchange2_s-72B.champsimtrace.xz,enigma,spec2017,200000000,0.69332,288467173,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,1410,,,,,,,47,,0,47,
648.exchange2_s-72B.champsimtrace.xz,mirage,spec2017,200000000,0.69332,288467173,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1410,,,,,,,47,,0,47,
648.exchange2_s-72B.champsimtrace.xz,srrip,spec2017,200000000,0.69332,288467173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,0,47,
649.fotonik3d_s-10881B.champsimtrace.xz,enigma,spec2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649.fotonik3d_s-10881B.champsimtrace.xz,mirage,spec2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649.fotonik3d_s-10881B.champsimtrace.xz,srrip,spec2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649.fotonik3d_s-1176B.champsimtrace.xz,enigma,spec2017,200000000,0.567724,352284137,,,,,,,,,,,,,,99.9947,,,,,267,,,,,,,,0.00532028,,,5018534,,,,,,,54494,,0,54494,
649.fotonik3d_s-1176B.champsimtrace.xz,mirage,spec2017,200000000,0.56961,351117428,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,4184731,,,,,,,54494,,0,54494,
649.fotonik3d_s-1176B.champsimtrace.xz,srrip,spec2017,200000001,0.552229,362168635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54494,,0,54494,
649.fotonik3d_s-1B.champsimtrace.xz,enigma,spec2017,200000000,0.452066,442413050,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,21612,,,,,,,1094,,0,1094,
649.fotonik3d_s-1B.champsimtrace.xz,mirage,spec2017,200000000,0.452066,442413038,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,24850,,,,,,,1094,,0,1094,
649.fotonik3d_s-1B.champsimtrace.xz,srrip,spec2017,200000000,0.452066,442413379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094,,0,1094,
649.fotonik3d_s-7084B.champsimtrace.xz,enigma,spec2017,200000000,0.543768,367803953,,,,,,,,,,,,,,99.9897,,,,,696,,,,,,,,0.0102893,,,6764305,,,,,,,86810,,0,86810,
649.fotonik3d_s-7084B.champsimtrace.xz,mirage,spec2017,200000000,0.543898,367715672,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,7031134,,,,,,,86810,,0,86810,
649.fotonik3d_s-7084B.champsimtrace.xz,srrip,spec2017,200000000,0.552988,361671294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86810,,0,86810,
649.fotonik3d_s-8225B.champsimtrace.xz,enigma,spec2017,200000002,0.568931,351536390,,,,,,,,,,,,,,99.995,,,,,256,,,,,,,,0.00504605,,,5073280,,,,,,,54937,,0,54937,
649.fotonik3d_s-8225B.champsimtrace.xz,mirage,spec2017,200000003,0.571068,350220892,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,4217381,,,,,,,54937,,0,54937,
649.fotonik3d_s-8225B.champsimtrace.xz,srrip,spec2017,200000002,0.553703,361204512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54937,,0,54937,
654.roms_s-1007B.champsimtrace.xz,enigma,spec2017,200000001,0.476498,419729176,,,,,,,,,,,,,,99.9911,,,,,258,,,,,,,,0.00887487,,,2907086,,,,,,,27197,,0,27197,
654.roms_s-1007B.champsimtrace.xz,mirage,spec2017,200000001,0.475795,420349074,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,2978714,,,,,,,27197,,0,27197,
654.roms_s-1007B.champsimtrace.xz,srrip,spec2017,200000001,0.480348,416364483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27197,,0,27197,
654.roms_s-1021B.champsimtrace.xz,enigma,spec2017,200000000,0.519819,384749615,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,103746,,,,,,,2636,,0,2636,
654.roms_s-1021B.champsimtrace.xz,mirage,spec2017,200000000,0.519731,384814352,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,138492,,,,,,,2636,,0,2636,
654.roms_s-1021B.champsimtrace.xz,srrip,spec2017,200000000,0.519773,384783491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2636,,0,2636,
654.roms_s-1070B.champsimtrace.xz,enigma,spec2017,200000001,0.4313,463714891,,,,,,,,,,,,,,99.9893,,,,,980,,,,,,,,0.0106824,,,9173992,,,,,,,78436,,0,78436,
654.roms_s-1070B.champsimtrace.xz,mirage,spec2017,200000001,0.431567,463427670,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,9151841,,,,,,,78436,,0,78436,
654.roms_s-1070B.champsimtrace.xz,srrip,spec2017,200000001,0.438768,455821424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78436,,0,78436,
654.roms_s-1390B.champsimtrace.xz,enigma,spec2017,200000000,0.367715,543900086,,,,,,,,,,,,,,99.9886,,,,,1236,,,,,,,,0.011356,,,10884150,,,,,,,55264,,0,55264,
654.roms_s-1390B.champsimtrace.xz,mirage,spec2017,200000000,0.367955,543544285,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,11082607,,,,,,,55264,,0,55264,
654.roms_s-1390B.champsimtrace.xz,srrip,spec2017,200000000,0.374311,534314393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55264,,0,55264,
654.roms_s-1613B.champsimtrace.xz,enigma,spec2017,200000000,0.645419,309876364,,,,,,,,,,,,,,99.9942,,,,,79,,,,,,,,0.00579236,,,1363865,,,,,,,10598,,0,10598,
654.roms_s-1613B.champsimtrace.xz,mirage,spec2017,200000000,0.639434,312776612,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1371554,,,,,,,10598,,0,10598,
654.roms_s-1613B.champsimtrace.xz,srrip,spec2017,200000000,0.648742,308289195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10598,,0,10598,
654.roms_s-293B.champsimtrace.xz,enigma,spec2017,200000003,0.677514,295197005,,,,,,,,,,,,,,99.9906,,,,,352,,,,,,,,0.00940484,,,3742752,,,,,,,101916,,0,101916,
654.roms_s-293B.champsimtrace.xz,mirage,spec2017,200000003,0.660781,302671934,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,4116796,,,,,,,101916,,0,101916,
654.roms_s-293B.champsimtrace.xz,srrip,spec2017,200000003,0.690783,289526513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101916,,0,101916,
654.roms_s-294B.champsimtrace.xz,enigma,spec2017,200000000,0.670807,298148484,,,,,,,,,,,,,,99.99,,,,,448,,,,,,,,0.010015,,,4473303,,,,,,,131518,,0,131518,
654.roms_s-294B.champsimtrace.xz,mirage,spec2017,200000000,0.651481,306992954,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,4612370,,,,,,,131518,,0,131518,
654.roms_s-294B.champsimtrace.xz,srrip,spec2017,200000000,0.678038,294968522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131518,,0,131518,
654.roms_s-523B.champsimtrace.xz,enigma,spec2017,200000002,0.417365,479197087,,,,,,,,,,,,,,99.9903,,,,,927,,,,,,,,0.00972165,,,9535420,,,,,,,49369,,0,49369,
654.roms_s-523B.champsimtrace.xz,mirage,spec2017,200000002,0.417923,478556777,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,9585070,,,,,,,49369,,0,49369,
654.roms_s-523B.champsimtrace.xz,srrip,spec2017,200000002,0.42621,469252756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49369,,0,49369,
